distance,timedelta,temperature
0.9587,4,4.8
2.5845,9,2.9
0.0,1,1.2
2.9185,12,3.6
13.880600000000001,29,4.7
1.9405999999999999,4,7.8
2.6339,4,-0.7
11.5976,30,3.9
3.1022,9,6.0
0.0188,1,6.7
1.6307,19,6.4
5.5681,24,4.9
3.9374000000000002,13,3.4
6.063899999999999,15,9.2
1.7819,14,0.4
0.0,33,8.9
10.201,19,4.8
7.1028,17,5.5
7.4213000000000005,17,5.3
4.0333000000000006,9,0.3
2.0287,5,7.7
4.0095,9,4.8
1.4558,5,14.0
3.0009,9,4.9
1.6672,8,4.5
12.3265,55,9.3
5.1736,17,3.4
3.3303000000000003,34,1.2
3.5329,17,1.3
6.7189,22,4.0
8.893600000000001,44,2.0
2.7617,8,12.2
6.157100000000001,20,2.8
0.4863,46,4.6
0.0,17,4.8
5.594600000000001,9,9.7
2.6043000000000003,5,1.4
0.011,20,1.4
8.287600000000001,23,-0.2
15.7548,47,7.5
0.0,9,2.6
6.570600000000001,11,3.3
2.7228000000000003,46,5.3
0.0006,35,0.5
2.2466,12,7.4
7.270899999999999,18,2.7
5.809699999999999,21,10.3
3.9755,12,6.2
5.5713,27,9.9
10.1981,24,8.9
8.1331,20,5.3
4.7012,17,2.7
5.1507,25,4.3
3.8691,12,8.7
3.5095,21,5.1
5.2504,12,7.0
7.6598999999999995,22,7.9
6.3804,26,10.1
0.0592,37,7.3
1.8415,6,7.8
1.8945,8,0.5
2.8468,13,2.3
4.6837,19,10.3
4.0182,12,4.1
2.0456,16,7.1
7.488,17,4.3
0.029,8,9.2
3.1671,11,5.2
1.6228,11,4.1
5.2614,23,6.2
0.0437,15,3.4
1.2067999999999999,35,0.2
3.0661,12,6.4
9.488299999999999,31,11.3
3.0401,8,4.4
0.0044,27,3.9
1.3359,5,8.3
1.4855999999999998,35,6.9
11.8425,26,3.4
4.3935,24,2.8
4.4435,12,4.6
0.6762999999999999,5,4.6
0.592,27,6.1
0.1255,58,7.9
6.4491000000000005,59,7.6
0.0002,5,6.1
4.2871999999999995,14,6.0
6.8849,20,6.0
6.530399999999999,11,2.7
8.4656,27,3.1
1.6468,11,5.6
5.7148,24,9.4
0.0,0,9.2
2.0379,6,2.1
5.7685,10,2.5
1.063,4,9.4
0.9072,10,7.8
0.0,10,6.3
3.6928,16,4.3
0.8376,11,0.9
4.5367,20,5.2
10.7281,26,7.4
5.7525,21,7.7
7.722600000000001,18,7.7
2.8903000000000003,10,7.9
3.1674,15,13.8
1.9185,54,13.7
5.546600000000001,10,4.2
11.2906,26,9.0
0.21380000000000002,7,5.2
7.8092,21,7.6
5.5205,38,10.3
7.7991,37,3.7
7.82,12,1.4
5.7376000000000005,24,3.0
0.0001,51,7.8
4.07,11,2.2
16.0062,17,4.3
6.778899999999999,13,6.9
11.2164,30,12.5
7.4444,13,5.0
1.5102,7,4.9
2.3567,9,7.6
2.5065,29,3.3
6.6275,33,7.6
1.4623,6,10.3
0.011699999999999999,3,7.3
6.5774,28,3.6
1.944,4,4.4
4.1351,8,1.5
1.0118,6,14.7
7.9597,23,5.0
4.7927,17,1.4
7.5046,35,5.3
2.3110999999999997,13,10.9
2.0690999999999997,16,11.4
5.543,21,4.3
7.9865,15,5.3
4.2654,37,4.3
3.3761,9,8.7
0.0,12,4.3
8.252,26,7.1
1.85,13,4.2
0.6929,21,5.1
4.905399999999999,46,10.5
3.3855,8,3.7
9.1891,23,1.2
1.4534,58,2.2
1.8762,3,0.2
28.1982,26,2.8
5.4333,16,8.7
2.8207,21,9.7
6.4908,15,1.6
5.9851,13,1.2
6.4994,15,0.6
3.2399,18,5.3
8.556,18,1.4
5.025,12,5.3
3.1633,11,3.2
2.0464,11,6.9
2.4396,10,5.3
6.866899999999999,15,4.1
2.6807,17,5.0
0.003,7,5.1
3.5637,41,4.2
2.0685,39,4.9
0.5665,3,11.5
0.0,8,9.3
7.012899999999999,19,3.4
0.0,2,6.8
1.1945,19,3.9
1.8213,7,1.6
11.5815,18,3.7
3.4024,13,3.8
3.7647,8,2.7
0.0469,21,6.4
3.7316,17,4.7
3.6471,19,6.0
8.4899,43,8.7
1.6885,28,5.2
4.9044,18,3.6
3.4571,26,5.1
3.9560999999999997,12,11.6
8.7129,27,2.6
2.4234,6,14.0
9.0205,27,7.2
2.9625,10,3.6
2.947,8,7.2
3.3352,21,4.5
1.3253,36,8.0
5.737100000000001,9,6.3
10.0405,42,7.9
1.3824,56,5.1
1.333,10,7.6
0.38380000000000003,15,7.7
2.5131,13,3.6
3.8495999999999997,20,6.9
0.22590000000000002,46,5.1
5.2786,23,8.9
3.1185,7,2.1
11.4584,13,5.9
0.4631,3,7.7
4.6162,19,4.3
0.0094,44,4.4
9.726600000000001,23,12.7
2.3118000000000003,16,9.4
9.1501,28,7.8
10.674,48,4.7
3.1913,21,8.0
3.7047,20,9.6
1.9564000000000001,10,11.3
6.1705,24,2.6
6.5233,12,2.0
1.7592999999999999,32,4.2
4.3587,20,4.7
11.4043,19,3.8
0.876,9,6.8
5.2839,13,8.2
0.0115,17,6.0
0.0034,10,6.5
3.4415,14,9.2
5.7527,19,7.6
3.4953000000000003,11,4.5
10.1751,30,5.7
4.0198,10,2.6
4.3969,18,7.3
1.5124000000000002,5,8.8
0.5626,5,7.2
0.5147999999999999,8,7.8
4.7592,13,1.8
3.4999000000000002,12,12.7
16.2603,29,8.6
3.3563,55,11.1
0.0127,55,12.8
7.2098,24,10.6
4.6404,23,5.2
3.5463,12,6.3
1.9048,13,0.1
0.1196,16,3.3
5.4785,25,2.5
2.1265,9,9.6
0.0,0,4.7
1.4610999999999998,7,4.1
0.5211,24,4.4
2.4988,16,3.3
2.1111,15,4.6
3.9226,9,5.5
0.0,0,5.0
2.553,24,8.0
8.386899999999999,27,5.6
0.0036,13,5.9
1.6830999999999998,34,3.7
0.6996,58,5.7
0.0125,12,8.3
1.8638,7,2.6
5.3441,16,4.9
1.434,26,5.8
3.1178000000000003,16,7.7
5.9276,12,6.4
4.3584,42,7.1
1.0368,4,6.5
4.7391000000000005,12,4.1
1.7938,8,7.3
7.076899999999999,17,5.7
2.3636,26,4.7
0.0,0,14.1
11.3554,44,6.8
3.4773,13,7.6
3.6738000000000004,18,10.9
4.741,5,3.7
0.2834,53,14.7
1.0996,9,2.6
7.3736999999999995,28,3.6
3.5273000000000003,11,6.3
4.0613,43,8.8
7.4449,25,5.0
0.0018,52,4.6
1.0952,8,6.6
2.1359,8,1.8
5.126399999999999,16,4.7
5.2379,24,4.3
6.1613,14,3.8
24.3548,30,3.7
6.934399999999999,29,6.5
7.9026000000000005,21,7.5
9.6087,48,4.3
0.0229,3,10.9
4.358,21,11.5
2.8676,11,1.2
2.6278,19,9.1
7.1842,34,8.8
7.5939,18,2.5
8.3077,17,7.9
3.5171,37,8.3
4.182,44,3.5
3.4406999999999996,11,4.4
0.5794,9,4.6
3.5171,12,3.5
2.106,16,4.0
12.41,41,8.0
2.7767,31,8.7
3.3956999999999997,13,4.4
3.1411,7,7.4
11.851899999999999,38,2.2
0.003,13,5.0
3.619,11,7.5
1.1551,14,10.5
6.4463,16,6.0
1.4247999999999998,8,8.1
8.856,25,7.3
2.7897,7,5.8
0.7765,37,10.5
0.0024,5,9.7
1.9116,58,9.3
2.9166999999999996,11,4.3
1.665,20,4.1
0.7036,3,4.2
11.0894,39,7.4
3.309,28,10.1
0.0,3,10.2
3.2053000000000003,21,8.9
9.063,15,7.8
1.7319,55,7.9
9.5138,37,9.4
1.7152,8,2.6
9.406799999999999,34,5.0
7.2965,15,2.6
1.1904000000000001,17,9.3
2.1899,11,6.1
2.1447,35,5.3
0.029,45,3.3
0.6994,12,12.7
3.9861999999999997,19,6.5
6.410699999999999,15,1.4
7.0411,9,7.4
5.8878,22,6.6
4.2957,17,6.1
5.0397,15,3.3
12.4713,44,2.2
2.9949,8,11.8
8.0792,31,4.5
3.1858,25,11.7
0.2397,52,7.0
10.922799999999999,39,7.3
6.280600000000001,20,4.5
1.2712,7,5.8
3.5923000000000003,10,2.7
1.3077999999999999,10,1.3
0.0,15,2.6
0.0077,14,6.1
10.5827,24,1.4
11.2081,36,8.1
1.1567,30,3.4
7.5317,11,6.4
2.7555,6,7.8
0.0724,19,4.7
6.166,15,6.2
1.9999,6,9.8
0.0,19,9.3
4.355600000000001,12,4.4
10.273299999999999,55,4.4
11.0648,22,4.7
8.2228,27,2.8
1.4785,5,8.2
6.4818999999999996,15,7.7
0.0,0,4.2
10.6283,22,3.1
4.6798,33,5.4
3.3959,15,5.7
2.9124,5,2.7
4.0185,32,4.9
1.6038,5,7.5
7.581600000000001,24,5.0
10.5459,37,3.5
11.5019,31,5.1
8.6029,17,1.9
5.687399999999999,14,4.2
4.984100000000001,14,9.6
0.0,4,2.0
3.8108,13,3.6
7.3738,14,2.8
0.0,0,5.1
6.1548,25,8.8
7.1031,30,4.9
4.2438,12,3.5
15.8687,42,7.8
8.4679,27,4.6
0.318,14,2.8
4.1882,18,5.1
4.0995,13,4.3
4.8908000000000005,24,6.4
0.897,46,8.2
6.2878,12,4.9
4.5791,48,7.7
0.0067,23,2.7
6.5001999999999995,17,3.0
1.4998,28,6.1
7.0252,17,8.1
0.5231,59,6.2
11.0265,23,3.5
0.6533,34,3.2
6.4388000000000005,21,10.5
3.6493,16,2.8
6.3599,27,4.0
7.6715,19,6.4
0.001,13,3.1
4.343,12,4.2
0.1691,4,7.7
0.033600000000000005,34,10.9
8.1795,23,8.1
5.0897,16,5.6
4.3213,14,6.5
2.0242,31,3.2
1.6079,23,6.7
13.2395,53,2.5
6.6285,17,7.9
4.2542,44,3.7
3.3901999999999997,8,12.9
2.42,12,5.4
1.7414,3,5.3
4.4305,13,4.1
0.5037,5,5.1
1.432,10,2.6
8.0845,19,3.3
8.8384,21,4.7
1.6901,11,3.2
7.1146,22,8.9
1.7174,6,9.2
0.0034,20,9.2
2.8116999999999996,8,3.4
8.772,18,9.5
0.8886000000000001,5,3.7
11.3254,27,5.2
5.4826999999999995,8,2.8
9.4553,19,4.0
3.9286,21,4.7
1.4607999999999999,5,1.6
3.3823000000000003,30,4.5
0.19,7,8.2
0.013800000000000002,36,5.9
1.5892,13,6.5
5.5152,20,2.2
0.0596,27,3.9
5.847,26,7.7
1.547,16,2.5
2.2958000000000003,19,4.7
0.0,0,4.8
1.4638,14,2.9
0.13069999999999998,11,4.1
5.820399999999999,16,5.3
0.1029,19,5.0
0.0001,14,5.2
1.5532000000000001,6,8.0
5.7062,8,1.6
2.8367,10,5.2
2.9072,17,1.6
2.7355,22,9.2
4.8086,12,2.8
7.6833,7,9.4
5.6173,7,0.7
3.6576999999999997,18,4.2
3.2517,7,4.8
0.0,23,2.9
5.319,17,4.7
5.9619,9,2.3
3.2226999999999997,26,7.7
0.0,22,7.5
0.0198,13,9.2
2.8895,14,2.4
6.0658,37,3.0
9.857700000000001,27,3.6
5.287,16,5.0
3.9759,14,2.7
0.0414,35,9.2
5.3728,16,2.0
1.7988,10,4.7
0.0,14,12.6
10.5406,15,6.9
3.6957,10,5.1
12.2142,30,13.2
0.0,0,5.6
7.5537,17,7.2
4.8871,16,1.4
5.9846,16,9.3
1.6753,5,7.8
6.5675,10,3.7
3.2608,27,6.4
3.1524,21,5.1
6.3188,54,3.9
0.006,21,2.3
4.36,27,2.3
1.8872,6,4.2
8.5974,20,6.8
4.336,11,3.1
0.0,0,4.0
0.5421,4,7.2
6.9172,15,7.9
7.0695,22,8.2
2.6447,8,4.3
6.8871,19,6.4
3.1974,20,4.1
0.0024,11,3.9
7.2036999999999995,22,1.5
11.0534,39,11.4
8.084100000000001,27,8.8
1.1661,6,5.3
1.7239,7,4.3
5.9976,22,7.0
1.3875,44,6.2
4.9993,22,7.3
3.8298,10,10.3
3.2662,10,2.3
7.0528,32,4.4
4.820600000000001,15,2.8
1.5243,8,0.3
8.386899999999999,13,9.2
2.923,18,7.4
1.0882,36,3.4
0.037399999999999996,52,6.3
0.8655,43,0.3
3.6517,16,7.6
4.8831999999999995,13,5.6
4.165100000000001,58,7.4
3.4425,15,6.6
16.699900000000003,27,5.6
0.2285,29,7.5
1.159,50,6.3
2.5443000000000002,17,4.1
0.002,6,7.9
7.6683,39,2.8
7.4848,38,2.1
7.4764,28,9.4
0.32430000000000003,30,8.9
6.0226999999999995,15,0.0
3.5566999999999998,24,2.8
0.0,41,8.9
2.9913000000000003,11,0.2
4.5165,13,7.5
5.653899999999999,33,4.2
1.933,17,9.2
3.9372,11,7.6
1.3825999999999998,12,6.3
3.0745999999999998,8,1.3
1.3807,40,4.9
3.098,14,2.8
5.158,17,7.6
3.4743000000000004,13,7.9
6.7202,10,6.4
2.3575,6,7.9
0.7944,16,4.9
2.3771,12,3.6
0.348,26,12.5
4.0761,19,2.0
10.5441,56,1.2
0.5776,21,7.4
0.7215,35,4.4
2.4394,6,7.1
1.2301,10,3.5
3.8359,14,5.6
2.2444,6,12.2
0.9184,27,5.2
0.9466,10,6.2
6.0703000000000005,16,0.0
9.309299999999999,17,8.9
1.4145,13,8.8
24.056900000000002,42,7.5
3.2259,16,7.7
10.178600000000001,39,2.6
2.3508,8,4.9
6.4091000000000005,46,2.8
0.0,6,7.3
9.1739,21,4.2
8.834299999999999,28,11.9
1.218,6,2.8
2.6375,7,1.9
7.1465,19,2.3
3.8179000000000003,32,10.3
2.5269,28,8.8
3.256,11,11.3
6.2565,22,2.1
7.169,41,7.7
4.2425,20,2.3
0.947,12,7.3
2.8228,11,1.8
11.4065,18,3.1
8.9177,50,8.0
3.3846999999999996,16,2.5
7.0426,22,1.8
11.850700000000002,32,8.6
1.0452000000000001,25,5.1
6.0978,21,6.1
2.5397,12,3.7
6.5035,23,7.8
8.481,21,5.2
4.2315,20,9.8
4.4662,19,3.9
2.141,14,3.1
7.415,20,5.7
3.2817,18,4.8
1.6718,6,1.5
2.6816999999999998,16,7.9
4.6373999999999995,13,11.7
4.9767,34,2.9
0.0,12,11.4
0.0273,32,2.7
0.6294,39,4.9
0.0,0,5.8
2.7672,10,4.2
6.243600000000001,11,5.7
10.331100000000001,28,4.4
0.2784,8,8.8
6.3142,29,4.4
2.7385,5,6.0
4.7557,21,4.8
5.4957,15,9.5
5.2078999999999995,15,11.6
0.2965,39,5.2
0.0026,6,2.7
4.1828,18,8.0
6.4863,15,10.2
3.2273,12,3.9
2.5959,11,1.4
0.0741,21,8.4
11.0074,28,5.9
5.1388,17,5.4
2.2973000000000003,9,5.0
3.2112,7,4.2
4.1632,9,4.8
2.9886999999999997,19,4.7
6.1212,41,2.8
8.4536,21,2.6
1.1496,11,8.4
5.6193,29,6.1
0.0070999999999999995,20,5.8
0.5154,47,8.6
